,nconst,name,roles,measure
7786,nm0764549,Henry G. Saperstein,producer,0.0002141442261363028
7787,nm0819862,David Sproxton,producer,0.0002141442261363028
7788,nm0661910,Nick Park,director,0.0002141442261363028
7789,nm1413751,Yukari Tatsui,writer,0.0002141442261363028
7790,nm0026803,Hesper Anderson,writer,0.0002141442261363028
7791,nm0408214,William J. Immerman,producer,0.0002141442261363028
7792,nm1852162,Man-Wah Cheng,writer,0.0002141442261363028
7793,nm0950710,Brandy Yuen,"producer,director,writer",0.0002141442261363028
7794,nm0478713,Jean-Claude La Marre,"director,writer",0.0002141442261363028
7795,nm0072561,Leon Benson,"producer,director",0.0002141442261363028
7796,nm1009681,Stephen Niver,"producer,writer",0.0002141442261363028
7797,nm2503633,Josh Trank,director,0.0002141442261363028
7798,nm2431417,Ji-Shang Lu,writer,0.0002141442261363028
7799,nm0158409,Leung Chun 'Samson' Chiu,"director,writer",0.0002141442261363028
7800,nm1091246,Tae-seon Shim,producer,0.0002141442261363028
7801,nm0918077,Chuck Wein,"writer,director",0.0002141442261363028
7802,nm0394717,Brian Horiuchi,"writer,director",0.0002141442261363028
7803,nm0144236,Patrick Cassidy,writer,0.0002141442261363028
7804,nm0808511,Irby Smith,producer,0.0002141442261363028
7805,nm0933961,Peter Wilson,writer,0.0002141442261363028
7806,nm0718637,Richard Reitinger,writer,0.0002141442261363028
7807,nm0835376,Stuart Strutin,writer,0.0002141442261363028
7808,nm0750817,Buddy Ruskin,writer,0.0002141442261363028
7809,nm0266813,Michael P. Flannigan,producer,0.0002141442261363028
7810,nm0167562,H.M. Coakley,"director,producer",0.0002141442261363028
7811,nm2291162,Cody Ryder,producer,0.0002141442261363028
7812,nm0733427,Harry Shearer,writer,0.0002141442261363028
7813,nm0487008,Lawrence Lanoff,director,0.0002141442261363028
7814,nm0504434,David V. Lester,producer,0.0002141442261363028
7815,nm0764545,David Saperstein,writer,0.0002141442261363028
7816,nm0906066,Raymond Wagner,producer,0.0002141442261363028
7817,nm0441769,Lee Katz,writer,0.0002141442261363028
7818,nm0799886,Rudd Simmons,producer,0.0002141442261363028
7819,nm0558061,David Matalon,producer,0.0002141442261363028
7820,nm2303301,Zev Foreman,producer,0.0002141442261363028
7821,nm1883831,Aaron Lee Lopez,"writer,producer,director",0.0002141442261363028
7822,nm0176689,Gerry Conway,writer,0.0002141442261363028
7823,nm0175852,Pat Conroy,writer,0.0002141442261363028
7824,nm6091305,Craig Walendziak,writer,0.0002141442261363028
7825,nm0446109,David Kellogg,director,0.0002141442261363028
7826,nm1333096,Lila Aviv,producer,0.0002141442261363028
7827,nm0002999,Richard S. Wright,producer,0.0002141442261363028
7828,nm4366753,Brian Dorton,director,0.0002141442261363028
7829,nm0005113,Eriq La Salle,"director,producer",0.0002141442261363028
7830,nm0664852,Ivan Passer,director,0.0002141442261363028
7831,nm0404154,Tony Huston,writer,0.0002141442261363028
7832,nm0282061,Lucille Fletcher,writer,0.0002141442261363028
7833,nm0041140,G.V. Atwater,writer,0.0002141442261363028
7834,nm0419169,Jon Jashni,producer,0.0002141442261363028
7835,nm0357671,Denis Hamill,writer,0.0002141442261363028
7836,nm2200801,John Hamill,writer,0.0002141442261363028
7837,nm0927621,Sam Wiesenthal,producer,0.0002141442261363028
7838,nm0407477,Ryoichi Ikegami,writer,0.0002141442261363028
7839,nm0241795,Don Carlos Dunaway,writer,0.0002141442261363028
7840,nm3807837,Satoshi Jinno,producer,0.0002141442261363028
7841,nm1597712,Margret Rey,writer,0.0002141442261363028
7842,nm1640030,H.A. Rey,writer,0.0002141442261363028
7843,nm0657853,Rospo Pallenberg,"director,writer",0.0002141442261363028
7844,nm0360766,Ed Hansen,"director,writer",0.0002141442261363028
7845,nm0227486,Dennis Dimster,"writer,director",0.0002141442261363028
7846,nm0622112,Vincenzo Natali,director,0.0002141442261363028
7847,nm0337284,Wendy Grean,producer,0.0002141442261363028
7848,nm0691283,Leo C. Popkin,"producer,director",0.0002141442261363028
7849,nm2597943,Koon-Nam Lui,writer,0.0002141442261363028
7850,nm0150807,Billy Chan,"producer,director",0.0002141442261363028
7851,nm0613445,Yoshio Murai,producer,0.0002141442261363028
7852,nm0221885,David Detiege,writer,0.0002141442261363028
7853,nm0598553,Phil Monroe,director,0.0002141442261363028
7854,nm0291078,Sandy Frank,producer,0.0002141442261363028
7855,nm0743918,William Ross,"writer,director",0.0002141442261363028
7856,nm0250755,Shinya Egawa,producer,0.0002141442261363028
7857,nm0621457,Naoya Narita,producer,0.0002141442261363028
7858,nm0740213,Darrell Roodt,director,0.0002141442261363028
7859,nm0426579,Clint Johnston,writer,0.0002141442261363028
7860,nm0295438,James K. Friedrich,"producer,writer",0.0002141442261363028
7861,nm0600162,Edward L. Montoro,"writer,director,producer",0.0002141442261363028
7862,nm0375809,David Helpern,"producer,director",0.0002141442261363028
7863,nm0741942,Dan Rosen,director,0.0002141442261363028
7864,nm0027465,Stephen Milburn Anderson,director,0.0002141442261363028
7865,nm0620185,Masa Nakamura,writer,0.0002141442261363028
7866,nm1359149,Bo Buckley,"director,producer",0.0002141442261363028
7867,nm0361765,Tomoo Haraguchi,director,0.0002141442261363028
7868,nm1257925,Masakazu Migita,writer,0.0002141442261363028
7869,nm0398258,Gary Howsam,producer,0.0002141442261363028
7870,nm2716655,Jun Tsugita,writer,0.0002141442261363028
7871,nm0054300,Joseph Bardo,director,0.0002141442261363028
7872,nm0362544,Gary Hardwick,"director,writer",0.0002141442261363028
7873,nm1754601,Michael Dubelko,producer,0.0002141442261363028
7874,nm0584521,Timothy Michaels,writer,0.0002141442261363028
7875,nm1941352,Hideki Inada,producer,0.0002141442261363028
7876,nm0443445,Robert Kaylor,director,0.0002141442261363028
7877,nm0541308,Michael Manasseri,producer,0.0002141442261363028
7878,nm0648460,Mika Ohmori,writer,0.0002141442261363028
7879,nm1088409,Jason James,writer,0.0002141442261363028
7880,nm2366012,Matt Bettinelli-Olpin,director,0.0002141442261363028
7881,nm3575227,Yeuk-Kwong Yuen,writer,0.0002141442261363028
7882,nm0007091,Gabe Sachs,writer,0.0002141442261363028
7883,nm0431817,Jeff Judah,writer,0.0002141442261363028
7884,nm1433420,Ara Katz,producer,0.0002141442261363028
7885,nm1742493,Art Spigel,producer,0.0002141442261363028
7886,nm0223994,Dante Di Loreto,producer,0.0002141442261363028
7887,nm0447583,David Kendall,"director,writer",0.0002141442261363028
7888,nm0909063,Leslie Waller,writer,0.0002141442261363028
7889,nm0444848,Worth Keeter,director,0.0002141442261363028
7890,nm0578899,George Mendeluk,director,0.0002141442261363028
7891,nm0879772,Seiichirô Uchikawa,"director,writer",0.0002141442261363028
7892,nm0238470,Gary Drucker,writer,0.0002141442261363028
7893,nm0409282,Hisashi Inoue,writer,0.0002141442261363028
7894,nm3228270,Dan Berk,"writer,director",0.0002141442261363028
7895,nm1793586,Robert Olsen,"writer,director",0.0002141442261363028
7896,nm0446761,Patrick Smith Kelly,writer,0.0002141442261363028
7897,nm1076942,Dong-jin Ju,"producer,director",0.0002141442261363028
7898,nm1475075,Tad Safran,writer,0.0002141442261363028
7899,nm4241021,Souichi Besshi,producer,0.0002141442261363028
7900,nm0476417,Kôzô Kusuba,director,0.0002141442261363028
7901,nm1577584,Hiroshi Ônogi,writer,0.0002141442261363028
7902,nm0400480,Robert Hughes,director,0.0002141442261363028
7903,nm0013996,Eve Ahlert,writer,0.0002141442261363028
7904,nm0236881,Dennis Drake,writer,0.0002141442261363028
7905,nm0733692,Marc Rocco,director,0.0002141442261363028
7906,nm0736622,Seth Rogen,writer,0.0002141442261363028
7907,nm0911036,Steve Wang,director,0.0002141442261363028
7908,nm0859432,Rob Thomas,"writer,director",0.0002141442261363028
7909,nm0417794,Michael Patrick Jann,"director,writer",0.0002141442261363028
7910,nm0931185,Lona Williams,writer,0.0002141442261363028
7911,nm0732438,Butch Robinson,"writer,producer",0.0002141442261363028
7912,nm0327064,Nick Gomez,director,0.0002141442261363028
7913,nm0398985,Feng Huang,"producer,director",0.0002141442261363028
7914,nm5927607,Ted Osborne,writer,0.0002141442261363028
7915,nm5927608,Al Taliaferro,writer,0.0002141442261363028
7916,nm0858799,Emma Thomas,producer,0.0002141442261363028
7917,nm3025400,Shawn C. Phillips,director,0.0002141442261363028
7918,nm2482088,Tommy Wirkola,director,0.0002141442261363028
7919,nm1757777,Dave Green,director,0.0002141442261363028
7920,nm2849655,Henry Gayden,writer,0.0002141442261363028
7921,nm0717008,Stéphane Reichel,producer,0.0002141442261363028
7922,nm0253819,Ellory Elkayem,director,0.0002141442261363028
7923,nm0466473,Randy Kornfield,writer,0.0002141442261363028
7924,nm1153895,Jon Berg,producer,0.0002141442261363028
7925,nm0144025,Patrick Cassavetti,producer,0.0002141442261363028
7926,nm0499343,Jay Leggett,writer,0.0002141442261363028
7927,nm0800363,Roger L. Simon,writer,0.0002141442261363028
7928,nm1152460,Hideo Yamamoto,writer,0.0002141442261363028
7929,nm1557907,Jeong-gu Shin,writer,0.0002141442261363028
7930,nm1140273,Mun-yeob Kim,writer,0.0002141442261363028
7931,nm0301829,Charles Gale,writer,0.0002141442261363028
7932,nm1974016,Miles Chapman,writer,0.0002141442261363028
7933,nm0197824,Anthony Dalesandro,"director,producer",0.0002141442261363028
7934,nm0562577,Paul Mayersberg,"writer,director",0.0002141442261363028
7935,nm0556094,Masayuki,director,0.0002141442261363028
7936,nm0414458,Jerry P. Jacobs,"director,producer",0.0002141442261363028
7937,nm1573975,Leslie Morgenstein,producer,0.0002141442261363028
7938,nm0036445,Franz Arnold,writer,0.0002141442261363028
7939,nm0395288,Ed Horowitz,writer,0.0002141442261363028
7940,nm0000167,Elizabeth Hurley,producer,0.0002141442261363028
7941,nm1676223,Akiva Schaffer,"writer,director",0.0002141442261363028
7942,nm1231253,John Solomon,writer,0.0002141442261363028
7943,nm0774217,Arthur Schnitzler,writer,0.0002141442261363028
7944,nm1481959,Takeshi Nozue,director,0.0002141442261363028
7945,nm1081992,Kazushige Nojima,writer,0.0002141442261363028
7946,nm0330731,Christopher Gore,writer,0.0002141442261363028
7947,nm0801121,Michael A. Simpson,"director,writer",0.0002141442261363028
7948,nm0892109,John Veitch,producer,0.0002141442261363028
7949,nm1098030,Ming Beaver Kwei,"writer,producer",0.0002141442261363028
7950,nm3332524,Man-Lung Ho,writer,0.0002141442261363028
7951,nm0404483,Hanno Huth,producer,0.0002141442261363028
7952,nm0157714,Andy Wing-Keung Chin,director,0.0002141442261363028
7953,nm2797918,Kang-Nien Li,writer,0.0002141442261363028
7954,nm3013790,Hsien-Cheng Chiang,producer,0.0002141442261363028
7955,nm0419779,Peter Jaysen,producer,0.0002141442261363028
7956,nm0468997,Michael Kozoll,writer,0.0002141442261363028
7957,nm0445552,Tim Kelleher,writer,0.0002141442261363028
7958,nm2248125,Robert S. Costanzo,producer,0.0002141442261363028
7959,nm0122967,Buronson,writer,0.0002141442261363028
7960,nm0361700,Tetsuo Hara,writer,0.0002141442261363028
7961,nm0450275,Josh Kesselman,producer,0.0002141442261363028
7962,nm0592773,William Mishkin,"producer,writer",0.0002141442261363028
7963,nm0788454,Alan Shapiro,director,0.0002141442261363028
7964,nm0853139,Samuel W. Taylor,writer,0.0002141442261363028
7965,nm0420203,L.V. Jefferson,writer,0.0002141442261363028
7966,nm0923312,Joshua Wexler,writer,0.0002141442261363028
7967,nm0236841,Doug Draizin,producer,0.0002141442261363028
7968,nm0922919,Brad Weston,producer,0.0002141442261363028
7969,nm0217325,Jeffrey Dell,writer,0.0002141442261363028
7970,nm0816050,Margaret South,producer,0.0002141442261363028
7971,nm0267563,Emil Farkas,writer,0.0002141442261363028
7972,nm0459754,Al Klingenstein,producer,0.0002141442261363028
7973,nm0624639,Troy Neighbors,writer,0.0002141442261363028
7974,nm0270686,Steven Feinberg,writer,0.0002141442261363028
7975,nm0166625,Graeme Clifford,director,0.0002141442261363028
7976,nm0912876,Jerry Warren,director,0.0002141442261363028
7977,nm1226735,Damian Shannon,writer,0.0002141442261363028
7978,nm1226737,Mark Swift,writer,0.0002141442261363028
7979,nm0907929,Keith Walker,writer,0.0002141442261363028
7980,nm0748070,Jack Rubin,writer,0.0002141442261363028
7981,nm0256497,Toby Emmerich,writer,0.0002141442261363028
7982,nm2226647,Keith Merryman,writer,0.0002141442261363028
7983,nm2226970,David A. Newman,writer,0.0002141442261363028
7984,nm0638089,Gianni Nunnari,producer,0.0002141442261363028
7985,nm0681914,Rex Pickett,"director,writer",0.0002141442261363028
7986,nm0301416,Gerald Gaiser,writer,0.0002141442261363028
7987,nm0188832,Jay Cronley,writer,0.0002141442261363028
7988,nm0774856,Amy Schor Ferris,writer,0.0002141442261363028
7989,nm0073399,Reuben Bercovitch,writer,0.0002141442261363028
7990,nm0770886,George Schenck,writer,0.0002141442261363028
7991,nm0406719,Hisao Ichikawa,producer,0.0002141442261363028
7992,nm0335744,Matt Greenfield,producer,0.0002141442261363028
7993,nm1085907,Hie-woo Lee,writer,0.0002141442261363028
7994,nm0793361,Yumiko Shigeoka,producer,0.0002141442261363028
7995,nm5159316,Masahiro Ôkubo,writer,0.0002141442261363028
7996,nm2371104,Naoji Hônokidani,producer,0.0002141442261363028
7997,nm2166090,Yuka Miyata,writer,0.0002141442261363028
7998,nm0540443,Jim Malone,director,0.0002141442261363028
7999,nm0795575,Takeshi Shudô,writer,0.0002141442261363028
8000,nm0281592,R. Lee Fleming Jr.,writer,0.0002141442261363028
8001,nm4251668,Eric B. Fleischman,producer,0.0002141442261363028
8002,nm0498330,Tae-won Lee,producer,0.0002141442261363028
8003,nm0457124,Kazuchika Kise,director,0.0002141442261363028
8004,nm1048875,Carl Chang,producer,0.0002141442261363028
8005,nm1205568,Barbara Wong Chun-Chun,director,0.0002141442261363028
8006,nm2734866,Mark Wu,writer,0.0002141442261363028
8007,nm0530853,Fibe Ma,writer,0.0002141442261363028
8008,nm2360293,Masanobu Suzuki,producer,0.0002141442261363028
8009,nm0831913,Hilda Stone,writer,0.0002141442261363028
8010,nm0054374,Richard L. Bare,director,0.0002141442261363028
8011,nm0205493,Stanley Davis,writer,0.0002141442261363028
8012,nm0577653,Frank Melford,"producer,writer",0.0002141442261363028
8013,nm0205307,Randolph Davis,writer,0.0002141442261363028
8014,nm0410922,Katsumune Ishida,director,0.0002141442261363028
8015,nm0945614,Kenshô Yamashita,director,0.0002141442261363028
8016,nm2926953,Andrew Smith,writer,0.0002141442261363028
8017,nm0497929,Mu-yeong Lee,writer,0.0002141442261363028
8018,nm0035097,Lou Arkoff,producer,0.0002141442261363028
8019,nm1479803,Vince Marcello,director,0.0002141442261363028
8020,nm2399147,Peggy Case,producer,0.0002141442261363028
8021,nm2597264,Craig Chapman,producer,0.0002141442261363028
8022,nm0831847,Ed Stone,"director,writer",0.0002141442261363028
8023,nm3966115,Dan Abnett,writer,0.0002141442261363028
8024,nm5037683,Andy Lanning,writer,0.0002141442261363028
8025,nm0843865,Mei-Yee Sze,writer,0.0002141442261363028
8026,nm0304673,Tony Ganz,producer,0.0002141442261363028
8027,nm0089634,Deborah Blum,"producer,writer",0.0002141442261363028
8028,nm0388913,Herman Hoffman,"writer,director,producer",0.0002141442261363028
8029,nm0625316,Don Nelson,writer,0.0002141442261363028
8030,nm0592911,Renée Missel,"writer,producer",0.0002141442261363028
8031,nm0556048,Mori Masaki,"director,writer",0.0002141442261363028
8032,nm0386303,Toshio Hirata,director,0.0002141442261363028
8033,nm2893508,Masayuki Nakajima,producer,0.0002141442261363028
8034,nm0971919,Pete Jones,"writer,director",0.0002141442261363028
8035,nm0555549,Mike Marvin,"director,writer",0.0002141442261363028
8036,nm0103702,Pam Brady,writer,0.0002141442261363028
8037,nm0002431,Nicholas Tabarrok,producer,0.0002141442261363028
8038,nm2007627,Hua-Fu Chang,producer,0.0002141442261363028
8039,nm0155179,Chi-Hwa Chen,director,0.0002141442261363028
8040,nm0171253,Warren Coleman,"director,producer",0.0002141442261363028
8041,nm0047818,Steven Baio,"producer,writer",0.0002141442261363028
8042,nm0557857,Armand Mastroianni,director,0.0002141442261363028
8043,nm0875710,Liz Tuccillo,writer,0.0002141442261363028
8044,nm0203367,Jay Davidson,producer,0.0002141442261363028
8045,nm0137547,Mark Carliner,producer,0.0002141442261363028
8046,nm0116497,John Bruno,director,0.0002141442261363028
8047,nm0071796,Hugh Bennett,director,0.0002141442261363028
8048,nm0326055,Clifford Goldsmith,writer,0.0002141442261363028
8049,nm0119423,Gordon Buford,writer,0.0002141442261363028
8050,nm0113624,George Carleton Brown,writer,0.0002141442261363028
8051,nm0703827,Don Quinn,writer,0.0002141442261363028
8052,nm0459830,Zeno Klinker,writer,0.0002141442261363028
8053,nm0139218,AJ Carothers,writer,0.0002141442261363028
8054,nm0791843,Peter Shepherd,"producer,writer",0.0002141442261363028
8055,nm0058799,Craig Bartlett,writer,0.0002141442261363028
8056,nm0164444,Ron Clark,writer,0.0002141442261363028
8057,nm0000952,Hart Bochner,director,0.0002141442261363028
8058,nm0566506,Bret McCormick,"director,producer",0.0002141442261363028
8059,nm0361882,Carl Harbaugh,writer,0.0002141442261363028
8060,nm0765822,Shiro Sasaki,producer,0.0002141442261363028
8061,nm0489834,Tom Wyner,"director,writer",0.0002141442261363028
8062,nm1925423,Masafumi Yamada,director,0.0002141442261363028
8063,nm1556116,Kevin Kölsch,director,0.0002141442261363028
8064,nm1206015,Kwang-Soo Lee,writer,0.0002141442261363028
8065,nm0055988,Steve Barnett,director,0.0002141442261363028
8066,nm0692415,Ralph E. Portillo,director,0.0002141442261363028
8067,nm0830041,Dale Ann Stieber,"director,producer",0.0002141442261363028
8068,nm0932037,Glenn Williamson,producer,0.0002141442261363028
8069,nm0004992,Andre Harrell,producer,0.0002141442261363028
8070,nm0915814,Blayne Weaver,"writer,director",0.0002141442261363028
8071,nm0375402,Paul Hellerman,producer,0.0002141442261363028
8072,nm0297133,Li Fu,writer,0.0002141442261363028
8073,nm0057316,Wilson Barrett,writer,0.0002141442261363028
8074,nm0249897,Cory Edwards,"writer,director",0.0002141442261363028
8075,nm0250410,Todd Edwards,"writer,director",0.0002141442261363028
8076,nm0179289,Ellen Corby,writer,0.0002141442261363028
8077,nm0002864,Michael Markowitz,writer,0.0002141442261363028
8078,nm0240054,James Glenn Dudelson,"director,producer",0.0002141442261363028
8079,nm0774792,Bob Schooley,writer,0.0002141442261363028
8080,nm0566407,Mark McCorkle,writer,0.0002141442261363028
8081,nm0628860,Wui Ng,director,0.0002141442261363028
8082,nm0928832,Ethan Wiley,"writer,director,producer",0.0002141442261363028
8083,nm0330195,Michael Hitchcock,writer,0.0002141442261363028
8084,nm0783559,Terrel Seltzer,writer,0.0002141442261363028
8085,nm0887708,Melvin Van Peebles,"writer,director",0.0002141442261363028
8086,nm0834744,Herbert L. Strock,director,0.0002141442261363028
8087,nm0602104,Jocelyn Moorhouse,"director,writer",0.0002141442261363028
8088,nm0104707,Gary Brandner,writer,0.0002141442261363028
8089,nm0485569,Steven A. Lane,producer,0.0002141442261363028
8090,nm3220563,Ping Ran,writer,0.0002141442261363028
8091,nm1125509,Sunny Chan,writer,0.0002141442261363028
8092,nm0425581,Kristine Johnson,writer,0.0002141442261363028
8093,nm0674020,Oz Perkins,"director,writer",0.0002141442261363028
8094,nm1865648,Robert Menzies,producer,0.0002141442261363028
8095,nm0717449,Tommy Reid,"writer,producer",0.0002141442261363028
8096,nm0588205,David Keith Miller,writer,0.0002141442261363028
8097,nm0590889,Daniel Minahan,"writer,director",0.0002141442261363028
8098,nm0908681,Inez Wallace,writer,0.0002141442261363028
8099,nm0010004,Peter Ackerman,writer,0.0002141442261363028
8100,nm1902232,Tony Leondis,director,0.0002141442261363028
8101,nm0224532,Illana Diamant,producer,0.0002141442261363028
8102,nm0939562,Bari Wood,writer,0.0002141442261363028
8103,nm0289219,Robbie Fox,writer,0.0002141442261363028
8104,nm0852298,Doug Taylor,writer,0.0002141442261363028
8105,nm0644399,Vince Offer,director,0.0002141442261363028
8106,nm0421820,Jin-wan Jeong,writer,0.0002141442261363028
8107,nm0086701,Richard Blake,writer,0.0002141442261363028
8108,nm2911434,Sue Miller,writer,0.0002141442261363028
8109,nm0259825,Jack Ersgard,director,0.0002141442261363028
8110,nm0196536,Morton DaCosta,director,0.0002141442261363028
8111,nm0441197,Leo Katcher,writer,0.0002141442261363028
8112,nm0691935,James Portolese,writer,0.0002141442261363028
8113,nm0497169,Donald W. Lee,writer,0.0002141442261363028
8114,nm0441792,Martin Katz,producer,0.0002141442261363028
8115,nm0082012,Gordon Bijelonic,producer,0.0002141442261363028
8116,nm0678205,Yevgeni Petrov,writer,0.0002141442261363028
8117,nm0407633,Ilya Ilf,writer,0.0002141442261363028
8118,nm1643824,Ben Smith,producer,0.0002141442261363028
8119,nm1938837,Akihiro Yamauchi,producer,0.0002141442261363028
8120,nm4942935,Takeshi Satô,producer,0.0002141442261363028
8121,nm1077932,Bong-seung Shin,writer,0.0002141442261363028
8122,nm0606483,David Burton Morris,director,0.0002141442261363028
8123,nm0109401,Bernie Brillstein,producer,0.0002141442261363028
8124,nm0204884,John A. Davis,director,0.0002141442261363028
8125,nm0090427,Sam Bobrick,writer,0.0002141442261363028
8126,nm0846720,Robert Tai,director,0.0002141442261363028
8127,nm1142206,Yeo-song Moon,director,0.0002141442261363028
8128,nm1109098,William Farmer,writer,0.0002141442261363028
8129,nm1292886,Jin-gyu Cho,director,0.0002141442261363028
8130,nm4947120,Toshinori Yamaguchi,producer,0.0002141442261363028
8131,nm0284566,Henry Fong,producer,0.0002141442261363028
8132,nm0212933,Rod Dean,"writer,producer",0.0002141442261363028
8133,nm0250070,James L. Edwards,"producer,writer",0.0002141442261363028
8134,nm1666061,Mindy Goldberg,producer,0.0002141442261363028
8135,nm0085933,Mark Blackwell,writer,0.0002141442261363028
8136,nm0021209,Bradley Allenstein,writer,0.0002141442261363028
8137,nm0452840,Kan Kikuchi,writer,0.0002141442261363028
8138,nm1189922,Masahiko Kobayashi,producer,0.0002141442261363028
8139,nm0407008,Masaru Igami,writer,0.0002141442261363028
8140,nm0847695,Eisuke Takizawa,"writer,director",0.0002141442261363028
8141,nm0794212,Shinichirô Shirakura,producer,0.0002141442261363028
8142,nm1861210,Lucas Joaquin,producer,0.0002141442261363028
8143,nm0945731,Tokujirô Yamazaki,director,0.0002141442261363028
8144,nm0806492,Leslie Small,director,0.0002141442261363028
8145,nm1830312,Joey Wells,writer,0.0002141442261363028
8146,nm0000241,Jean-Claude Van Damme,writer,0.0002141442261363028
8147,nm0148187,Nicholas Celozzi,producer,0.0002141442261363028
8148,nm0806102,Trace Slobotkin,"writer,director",0.0002141442261363028
8149,nm1383748,Francis Wallace,writer,0.0002141442261363028
8150,nm1701430,Rod Boaz,producer,0.0002141442261363028
8151,nm0781964,Masaharu Segawa,"director,writer",0.0002141442261363028
8152,nm0601077,Michael D. Moore,director,0.0002141442261363028
8153,nm0777455,Steve Schwartz,producer,0.0002141442261363028
8154,nm2445382,Paula Mae Schwartz,producer,0.0002141442261363028
8155,nm8077276,Geoffrey of Monmouth,writer,0.0002141442261363028
8156,nm0733015,Richard Robinson,writer,0.0002141442261363028
8157,nm0517119,Stephen Lodge,writer,0.0002141442261363028
8158,nm0001429,Takeshi Kitano,"writer,director",0.0002141442261363028
8159,nm2679146,Mizue Kunizane,"writer,producer",0.0002141442261363028
8160,nm0027934,Hideo Andô,writer,0.0002141442261363028
8161,nm0594499,Dai Miyazaki,producer,0.0002141442261363028
8162,nm0436870,Tatsuhiko Kamoi,writer,0.0002141442261363028
8163,nm0180011,Avery Corman,writer,0.0002141442261363028
8164,nm0325825,Lawrence L. Goldman,writer,0.0002141442261363028
8165,nm0410982,Shintarô Ishihara,writer,0.0002141442261363028
8166,nm1077478,Hiromichi Nakamoto,writer,0.0002141442261363028
8167,nm1349629,Eisaburo Ando,producer,0.0002141442261363028
8168,nm0559695,Zenzô Matsuyama,"writer,director",0.0002141442261363028
8169,nm2041208,Shôgo Mutô,writer,0.0002141442261363028
8170,nm0409257,Akira Inomata,producer,0.0002141442261363028
8171,nm0038319,Morio Asaka,director,0.0002141442261363028
8172,nm1709450,Shinji Komori,producer,0.0002141442261363028
8173,nm0117725,Jürgen Brüning,producer,0.0002141442261363028
8174,nm0732456,Charles Robinson,writer,0.0002141442261363028
8175,nm0533215,Dorothy Mackaye,writer,0.0002141442261363028
8176,nm0338950,Ward Greene,writer,0.0002141442261363028
8177,nm0157860,Ching Doe,"director,writer",0.0002141442261363028
8178,nm0574005,Dennis McNicholas,writer,0.0002141442261363028
8179,nm0542752,Farhad Mann,director,0.0002141442261363028
8180,nm0850958,Nadia Tass,director,0.0002141442261363028
8181,nm0147416,Lila Cazès,producer,0.0002141442261363028
8182,nm0420874,Jerry B. Jenkins,writer,0.0002141442261363028
8183,nm0481542,Tim LaHaye,writer,0.0002141442261363028
8184,nm0428751,Mark Jones,"director,writer",0.0002141442261363028
8185,nm0701592,Joe Pytka,director,0.0002141442261363028
8186,nm3504405,Alex Ross Perry,director,0.0002141442261363028
8187,nm0164898,Mary Ruth Clarke,writer,0.0002141442261363028
8188,nm0048245,Bart Baker,writer,0.0002141442261363028
8189,nm0637795,J.C. Nugent,writer,0.0002141442261363028
8190,nm1003921,Janice Williams,producer,0.0002141442261363028
8191,nm0689455,Bud Pollard,director,0.0002141442261363028
8192,nm0329373,John E. Godson,writer,0.0002141442261363028
8193,nm0288111,Warren Foster,writer,0.0002141442261363028
8194,nm0746041,Philippe Rousselet,producer,0.0002141442261363028
8195,nm0974085,David Gregory,"director,producer",0.0002141442261363028
8196,nm0091579,Timothy Scott Bogart,"producer,writer",0.0002141442261363028
8197,nm0853041,Renée Taylor,"director,writer",0.0002141442261363028
8198,nm0093232,Gabriel Bologna,"writer,director",0.0002141442261363028
8199,nm0476257,Daniel Kusell,writer,0.0002141442261363028
8200,nm0356745,Todd Hallowell,"director,producer",0.0002141442261363028
8201,nm2158772,Jeff Nichols,director,0.0002141442261363028
8202,nm0506889,Al Lewis,"writer,director",0.0002141442261363028
8203,nm0565135,Frank McCarthy,producer,0.0002141442261363028
8204,nm0777408,Rick Schwartz,producer,0.0002141442261363028
8205,nm2721926,Aaron Kaufman,producer,0.0002141442261363028
8206,nm0355309,Angus Hall,writer,0.0002141442261363028
8207,nm0605661,Akira Morishige,producer,0.0002141442261363028
8208,nm0492823,Jerome Lawrence,writer,0.0002141442261363028
8209,nm0498126,Robert E. Lee,writer,0.0002141442261363028
8210,nm0219532,Patrick Dennis,writer,0.0002141442261363028
8211,nm0523269,Marie Belloc Lowndes,writer,0.0002141442261363028
8212,nm0022842,Henry Altimus,writer,0.0002141442261363028
8213,nm0886703,Tom Van Dycke,writer,0.0002141442261363028
8214,nm0453707,Tae-yong Kim,director,0.0002141442261363028
8215,nm1016966,Kevin J. Walsh,producer,0.0002141442261363028
8216,nm0308525,Andrew W. Garroni,producer,0.0002141442261363028
8217,nm0577332,Jordan Melamed,"director,writer",0.0002141442261363028
8218,nm0750830,Morris Ruskin,producer,0.0002141442261363028
8219,nm0772095,Thomas Schlamme,director,0.0002141442261363028
8220,nm0421948,Jerico Stone,writer,0.0002141442261363028
8221,nm0130773,Joseph Calvelli,writer,0.0002141442261363028
8222,nm0004234,Alfonso Gomez-Rejon,director,0.0002141442261363028
8223,nm0281969,Charlie Fletcher,writer,0.0002141442261363028
8224,nm0102434,Steve Boyum,director,0.0002141442261363028
8225,nm0059158,Hollis Barton,writer,0.0002141442261363028
8226,nm0945506,Yasuichirô Yamamoto,director,0.0002141442261363028
8227,nm2226753,Chad Kultgen,writer,0.0002141442261363028
8228,nm0649715,Kerry Orent,producer,0.0002141442261363028
8229,nm1157527,Andrew Jay Cohen,writer,0.0002141442261363028
